dataset	offset_bp	p_in_nuc	denom
m6a_200 sperm	598	0.09499748965712769	179163
m6a_200 sperm	599	0.0948603159271172	179151
m6a_200 sperm	600	0.09472913749074933	179142
m6a_200 sperm	601	0.09460921698868782	179129
m6a_200 sperm	602	0.0945171935070166	179116
m6a_200 sperm	603	0.09442355288499764	179104
m6a_200 sperm	604	0.09434765774349348	179092
m6a_200 sperm	605	0.0942676033463663	179077
m6a_200 sperm	606	0.0941877508729745	179065
m6a_200 sperm	607	0.09411155456586068	179049
m6a_200 sperm	608	0.09405949892404628	179035
m6a_200 sperm	609	0.09401078464613852	179020
m6a_200 sperm	610	0.09395717409198692	179009
m6a_200 sperm	611	0.09394623176880196	178997
m6a_200 sperm	612	0.09391363091334948	178985
m6a_200 sperm	613	0.09388186378042873	178969
m6a_200 sperm	614	0.09384683988833643	178958
m6a_200 sperm	615	0.09382005278970168	178939
m6a_200 sperm	616	0.09376906674404747	178926
m6a_200 sperm	617	0.09376697926316026	178910
m6a_200 sperm	618	0.09374699734523805	178901
m6a_200 sperm	619	0.09374846248222414	178882
m6a_200 sperm	620	0.09373241760697963	178863
m6a_200 sperm	621	0.0937224921917317	178848
m6a_200 sperm	622	0.09368824586995	178839
m6a_200 sperm	623	0.09369963883080477	178825
m6a_200 sperm	624	0.09372008815318338	178814
m6a_200 sperm	625	0.09374979513407045	178797
m6a_200 sperm	626	0.09377209906989077	178781
m6a_200 sperm	627	0.09381059197574518	178769
m6a_200 sperm	628	0.09381590910840884	178751
m6a_200 sperm	629	0.09378674786818053	178735
m6a_200 sperm	630	0.09375880364962132	178725
m6a_200 sperm	631	0.0937028770834035	178707
m6a_200 sperm	632	0.09361469477071482	178694
m6a_200 sperm	633	0.09353342793124678	178676
m6a_200 sperm	634	0.09347229646465584	178658
m6a_200 sperm	635	0.09342141198474027	178646
m6a_200 sperm	636	0.09337559170667079	178628
m6a_200 sperm	637	0.09338596113024644	178624
m6a_200 sperm	638	0.09341781742370289	178611
m6a_200 sperm	639	0.09344435769540006	178591
m6a_200 sperm	640	0.09346340358003899	178577
m6a_200 sperm	641	0.09350117487083537	178567
m6a_200 sperm	642	0.09351939416055091	178549
m6a_200 sperm	643	0.09353884578071894	178539
m6a_200 sperm	644	0.09357167006377047	178524
m6a_200 sperm	645	0.09361132282451246	178509
m6a_200 sperm	646	0.0936361298390487	178489
m6a_200 sperm	647	0.09364178646333919	178470
m6a_200 sperm	648	0.09362359716241167	178452
m6a_200 sperm	649	0.09358663329526765	178438
m6a_200 sperm	650	0.09352408876390297	178426
m6a_200 sperm	651	0.09343827330523771	178414
m6a_200 sperm	652	0.09334684272244166	178393
m6a_200 sperm	653	0.09325908029881524	178383
m6a_200 sperm	654	0.09319629176864143	178369
m6a_200 sperm	655	0.09315315083636656	178354
m6a_200 sperm	656	0.0931401740637647	178339
m6a_200 sperm	657	0.0931519741150458	178323
m6a_200 sperm	658	0.0931553985346626	178314
m6a_200 sperm	659	0.09314841719850289	178299
m6a_200 sperm	660	0.09315325152322113	178289
m6a_200 sperm	661	0.09317961212273718	178277
m6a_200 sperm	662	0.09315702570367629	178266
m6a_200 sperm	663	0.09313811336350075	178255
m6a_200 sperm	664	0.09313694741106934	178236
m6a_200 sperm	665	0.09311508551782494	178223
m6a_200 sperm	666	0.09309487502754353	178213
m6a_200 sperm	667	0.09312586764218499	178196
m6a_200 sperm	668	0.09315563177961358	178180
m6a_200 sperm	669	0.09316621464089686	178165
m6a_200 sperm	670	0.09320086566549649	178153
m6a_200 sperm	671	0.09321184247123973	178144
m6a_200 sperm	672	0.09321015934474351	178133
m6a_200 sperm	673	0.09319235963008445	178118
m6a_200 sperm	674	0.0931961072756212	178106
m6a_200 sperm	675	0.0931991538975545	178087
m6a_200 sperm	676	0.09319198518100869	178076
m6a_200 sperm	677	0.0931691947385129	178061
m6a_200 sperm	678	0.09316394904934279	178047
m6a_200 sperm	679	0.09313574413838682	178034
m6a_200 sperm	680	0.09311498694602402	178019
m6a_200 sperm	681	0.09309696653870729	178002
m6a_200 sperm	682	0.09307883591499747	177991
m6a_200 sperm	683	0.09306449045153435	177983
m6a_200 sperm	684	0.09307301455736934	177971
m6a_200 sperm	685	0.0930657301646933	177952
m6a_200 sperm	686	0.09306968280215633	177942
m6a_200 sperm	687	0.09309070360634264	177921
m6a_200 sperm	688	0.09308186443079353	177913
m6a_200 sperm	689	0.09302397744390396	177899
m6a_200 sperm	690	0.09293376260334553	177886
m6a_200 sperm	691	0.09283823380891618	177872
m6a_200 sperm	692	0.09273574306940961	177859
m6a_200 sperm	693	0.09264468779106999	177848
m6a_200 sperm	694	0.09258694332407275	177836
m6a_200 sperm	695	0.09256742879041142	177821
m6a_200 sperm	696	0.09252091291392811	177811
m6a_200 sperm	697	0.0924839132590813	177798
m6a_200 sperm	698	0.09248709477273023	177787
m6a_200 sperm	699	0.09249723790299988	177770
m6a_200 sperm	700	0.0925059456237313	177758
m6a_200 sperm	701	0.09257551531174167	177746
m6a_200 sperm	702	0.09262258531435422	177736
m6a_200 sperm	703	0.09262576908395137	177724
m6a_200 sperm	704	0.09262997886765166	177707
m6a_200 sperm	705	0.09262253715109961	177695
m6a_200 sperm	706	0.0925710969016999	177684
m6a_200 sperm	707	0.09253151005589837	177667
m6a_200 sperm	708	0.09251493082489004	177656
m6a_200 sperm	709	0.09250828004476165	177644
m6a_200 sperm	710	0.09251430454390774	177638
m6a_200 sperm	711	0.0925563597587532	177629
m6a_200 sperm	712	0.09260035609234557	177620
m6a_200 sperm	713	0.09264641849566582	177609
m6a_200 sperm	714	0.09264733483718125	177600
m6a_200 sperm	715	0.09264570773137672	177585
m6a_200 sperm	716	0.09263098771372574	177577
m6a_200 sperm	717	0.09262037659367475	177560
m6a_200 sperm	718	0.0926074061589754	177545
m6a_200 sperm	719	0.09261040925483047	177529
m6a_200 sperm	720	0.09262405530942214	177515
m6a_200 sperm	721	0.09263278032884933	177505
m6a_200 sperm	722	0.09261087036502522	177494
m6a_200 sperm	723	0.09260473591011188	177483
m6a_200 sperm	724	0.0925987035003494	177469
m6a_200 sperm	725	0.09259628683415622	177455
m6a_200 sperm	726	0.09258689857544934	177444
m6a_200 sperm	727	0.09259134028452819	177420
m6a_200 sperm	728	0.09257641074293926	177411
m6a_200 sperm	729	0.09255943134793009	177394
m6a_200 sperm	730	0.09251670794701063	177382
m6a_200 sperm	731	0.0924603439701264	177369
m6a_200 sperm	732	0.09243738785222239	177354
m6a_200 sperm	733	0.09242879665153826	177346
m6a_200 sperm	734	0.09238092881956207	177333
m6a_200 sperm	735	0.09235858369145139	177313
m6a_200 sperm	736	0.09236414065810129	177298
m6a_200 sperm	737	0.09234078712571754	177287
m6a_200 sperm	738	0.09231896123435959	177271
m6a_200 sperm	739	0.09233845223353823	177254
m6a_200 sperm	740	0.09234586705213083	177241
m6a_200 sperm	741	0.09234722673360692	177230
m6a_200 sperm	742	0.09237166149981876	177205
m6a_200 sperm	743	0.09238953689294269	177193
m6a_200 sperm	744	0.09241541807027062	177182
m6a_200 sperm	745	0.09243440633058189	177167
m6a_200 sperm	746	0.09246510656442683	177155
m6a_200 sperm	747	0.0924744632878592	177142
m6a_200 sperm	748	0.09248545323032469	177126
m6a_200 sperm	749	0.09248722048165596	177114
m6a_200 sperm	750	0.092483652332738	177105
m6a_200 sperm	751	0.09245214527899918	177084
m6a_200 sperm	752	0.09242330972598807	177068
m6a_200 sperm	753	0.09240445131115033	177060
m6a_200 sperm	754	0.09236420663874147	177044
m6a_200 sperm	755	0.09232056516730101	177026
m6a_200 sperm	756	0.0923135989287764	177015
m6a_200 sperm	757	0.0922994319882314	176999
m6a_200 sperm	758	0.09229111059069049	176986
m6a_200 sperm	759	0.09229387271459503	176974
m6a_200 sperm	760	0.09232633284758177	176965
m6a_200 sperm	761	0.09230031843446848	176956
m6a_200 sperm	762	0.09230821213312324	176937
m6a_200 sperm	763	0.09224654067404296	176932
m6a_200 sperm	764	0.09221632407626487	176920
m6a_200 sperm	765	0.09216554870080734	176906
m6a_200 sperm	766	0.0921503351138172	176888
m6a_200 sperm	767	0.09210687121872989	176871
m6a_200 sperm	768	0.0920971043464516	176861
m6a_200 sperm	769	0.09203550546608491	176838
m6a_200 sperm	770	0.09194931415461767	176826
m6a_200 sperm	771	0.09186405237586473	176817
m6a_200 sperm	772	0.09179450269821124	176808
m6a_200 sperm	773	0.09175086182631996	176789
m6a_200 sperm	774	0.09174115092355885	176778
m6a_200 sperm	775	0.09174634807959761	176767
m6a_200 sperm	776	0.09176008104642443	176758
m6a_200 sperm	777	0.0917442892494381	176747
m6a_200 sperm	778	0.09170154374508846	176733
m6a_200 sperm	779	0.09163430806697663	176723
m6a_200 sperm	780	0.09157920486845714	176710
m6a_200 sperm	781	0.0915276007851969	176697
m6a_200 sperm	782	0.09150871396008789	176689
m6a_200 sperm	783	0.09153376682924369	176674
m6a_200 sperm	784	0.0915980360617535	176665
m6a_200 sperm	785	0.09166190305774675	176654
m6a_200 sperm	786	0.0917269139553176	176634
m6a_200 sperm	787	0.09174921788801763	176619
m6a_200 sperm	788	0.09170862288589966	176604
m6a_200 sperm	789	0.09165844771797205	176581
m6a_200 sperm	790	0.09160795694933618	176565
m6a_200 sperm	791	0.09152738986718194	176550
m6a_200 sperm	792	0.09146389373986333	176538
m6a_200 sperm	793	0.0914317958222319	176529
m6a_200 sperm	794	0.0913981484617499	176516
m6a_200 sperm	795	0.09133729992816231	176503
m6a_200 sperm	796	0.09126542010801869	176492
m6a_200 sperm	797	0.09118786319861787	176480
m6a_200 sperm	798	0.09111926367743506	176468
m6a_200 sperm	799	0.09105323654900094	176455
m6a_200 sperm	800	0.09102336931145323	176443
m6a_200 sperm	801	0.09101018799320353	176429
m6a_200 sperm	802	0.09102627196250913	176418
m6a_200 sperm	803	0.09105709855746019	176409
m6a_200 sperm	804	0.09108349591832707	176398
m6a_200 sperm	805	0.0911078362351693	176386
m6a_200 sperm	806	0.0911422820545399	176371
m6a_200 sperm	807	0.09116590867640506	176358
m6a_200 sperm	808	0.09113777710631815	176339
m6a_200 sperm	809	0.09112098712723662	176323
m6a_200 sperm	810	0.0911237965228593	176307
m6a_200 sperm	811	0.09111061526324674	176292
m6a_200 sperm	812	0.09109547323284259	176276
m6a_200 sperm	813	0.09111023344445952	176269
m6a_200 sperm	814	0.09112871353102989	176250
m6a_200 sperm	815	0.09112883781383113	176241
m6a_200 sperm	816	0.09115485602818792	176223
m6a_200 sperm	817	0.09121895298348158	176209
m6a_200 sperm	818	0.09130575590789941	176204
m6a_200 sperm	819	0.09138007609823674	176190
m6a_200 sperm	820	0.09142561206016502	176181
m6a_200 sperm	821	0.09143740677973183	176174
m6a_200 sperm	822	0.09142919103361542	176153
m6a_200 sperm	823	0.09138660657871511	176134
m6a_200 sperm	824	0.09131284039342573	176116
m6a_200 sperm	825	0.09128490250758002	176099
m6a_200 sperm	826	0.09126706827402928	176086
m6a_200 sperm	827	0.09124076753213176	176072
m6a_200 sperm	828	0.09122003576755965	176065
m6a_200 sperm	829	0.09124804509354227	176052
m6a_200 sperm	830	0.09124404140016876	176036
m6a_200 sperm	831	0.0912505715846734	176024
m6a_200 sperm	832	0.09124708421816144	176012
m6a_200 sperm	833	0.0912530960722276	176002
m6a_200 sperm	834	0.09122212505619999	175987
m6a_200 sperm	835	0.09122700914340659	175978
m6a_200 sperm	836	0.09119995914680495	175961
m6a_200 sperm	837	0.09115078861007218	175943
m6a_200 sperm	838	0.0910495205262784	175934
m6a_200 sperm	839	0.090918355813627	175913
m6a_200 sperm	840	0.0907639309005218	175902
m6a_200 sperm	841	0.09063036605094693	175877
m6a_200 sperm	842	0.09048261057154378	175864
m6a_200 sperm	843	0.09038920923371872	175851
m6a_200 sperm	844	0.09034687328392631	175835
m6a_200 sperm	845	0.09028830012417469	175815
m6a_200 sperm	846	0.09025909470631886	175802
m6a_200 sperm	847	0.09027435119352682	175792
m6a_200 sperm	848	0.0902740969900995	175781
m6a_200 sperm	849	0.09023214551425293	175764
m6a_200 sperm	850	0.09019752849929039	175751
m6a_200 sperm	851	0.09014212046032091	175734
m6a_200 sperm	852	0.09011806929117061	175719
m6a_200 sperm	853	0.09010383720098043	175711
m6a_200 sperm	854	0.09012095387168458	175699
m6a_200 sperm	855	0.09014096346886129	175679
m6a_200 sperm	856	0.09015672540063906	175667
m6a_200 sperm	857	0.0901590440548237	175646
m6a_200 sperm	858	0.09015080283165598	175635
m6a_200 sperm	859	0.09015622572989722	175621
m6a_200 sperm	860	0.09018205843202065	175604
m6a_200 sperm	861	0.09021368837591608	175592
m6a_200 sperm	862	0.09023973602463209	175583
m6a_200 sperm	863	0.09028215051268627	175571
m6a_200 sperm	864	0.09034466097753382	175556
m6a_200 sperm	865	0.0903943330884879	175546
m6a_200 sperm	866	0.09043468459213119	175527
m6a_200 sperm	867	0.09046603218080385	175510
m6a_200 sperm	868	0.09053292205283568	175500
m6a_200 sperm	869	0.09055434104169854	175484
m6a_200 sperm	870	0.09055452295520056	175472
m6a_200 sperm	871	0.09058921024693299	175463
m6a_200 sperm	872	0.09059094404766814	175453
m6a_200 sperm	873	0.09054987483243956	175440
m6a_200 sperm	874	0.09051148795403882	175423
m6a_200 sperm	875	0.09050284643109771	175395
m6a_200 sperm	876	0.09046352402357291	175382
m6a_200 sperm	877	0.09040334598592778	175371
m6a_200 sperm	878	0.0903479425937516	175357
m6a_200 sperm	879	0.09030155251049961	175343
m6a_200 sperm	880	0.09019148358391522	175335
m6a_200 sperm	881	0.09006740463885242	175323
m6a_200 sperm	882	0.0899792863273704	175310
m6a_200 sperm	883	0.08987331576987712	175299
m6a_200 sperm	884	0.08974928017555783	175279
m6a_200 sperm	885	0.08966671101715279	175267
m6a_200 sperm	886	0.08960705748522999	175253
m6a_200 sperm	887	0.0895478196967445	175236
m6a_200 sperm	888	0.08950755076177465	175224
m6a_200 sperm	889	0.0894912431091737	175211
m6a_200 sperm	890	0.0895188469801639	175192
m6a_200 sperm	891	0.0895060800433035	175178
m6a_200 sperm	892	0.0894464907560033	175167
m6a_200 sperm	893	0.08938816081251945	175159
m6a_200 sperm	894	0.08932858168670166	175146
m6a_200 sperm	895	0.08920390925900046	175137
m6a_200 sperm	896	0.08908335597776894	175124
m6a_200 sperm	897	0.08901209623565272	175113
m6a_200 sperm	898	0.08892577992346536	175098
m6a_200 sperm	899	0.08884298480893496	175083
m6a_200 sperm	900	0.08877045708856116	175076
m6a_200 sperm	901	0.08872647629851024	175062
m6a_200 sperm	902	0.08867916251269897	175051
m6a_200 sperm	903	0.08864283564599212	175036
m6a_200 sperm	904	0.08861430379298137	175020
m6a_200 sperm	905	0.08860745078966879	175006
m6a_200 sperm	906	0.0886076557438936	174994
m6a_200 sperm	907	0.08859810281255603	174972
m6a_200 sperm	908	0.08855031412117423	174955
m6a_200 sperm	909	0.08848712416871125	174945
m6a_200 sperm	910	0.08840472320670241	174936
m6a_200 sperm	911	0.08832285268791265	174918
m6a_200 sperm	912	0.08826370848602773	174905
m6a_200 sperm	913	0.08822160019897383	174894
m6a_200 sperm	914	0.08819132645810704	174874
m6a_200 sperm	915	0.08817174264884027	174866
m6a_200 sperm	916	0.08815589281419224	174844
m6a_200 sperm	917	0.08813923566618795	174827
m6a_200 sperm	918	0.08813710515649	174813
m6a_200 sperm	919	0.08812178325858319	174801
m6a_200 sperm	920	0.08812042827938396	174785
m6a_200 sperm	921	0.08810429715928611	174769
m6a_200 sperm	922	0.08809388881878805	174761
m6a_200 sperm	923	0.08809317334991598	174746
m6a_200 sperm	924	0.08809413936252561	174734
m6a_200 sperm	925	0.0880774971456351	174724
m6a_200 sperm	926	0.0880432735788714	174714
m6a_200 sperm	927	0.08801736737272711	174699
m6a_200 sperm	928	0.0879527289642083	174688
m6a_200 sperm	929	0.08791138963369077	174673
m6a_200 sperm	930	0.08787452383321334	174661
m6a_200 sperm	931	0.08786449097615691	174647
m6a_200 sperm	932	0.08782647005370393	174633
m6a_200 sperm	933	0.08780402689099152	174617
m6a_200 sperm	934	0.08778168928064566	174607
m6a_200 sperm	935	0.08778714795929009	174588
m6a_200 sperm	936	0.0877820927588863	174573
m6a_200 sperm	937	0.08781440724502959	174556
m6a_200 sperm	938	0.08786444769925349	174542
m6a_200 sperm	939	0.08789137509348456	174525
m6a_200 sperm	940	0.08789758180660259	174512
m6a_200 sperm	941	0.08791848511630619	174499
m6a_200 sperm	942	0.08789469002679232	174483
m6a_200 sperm	943	0.08788579611788547	174471
m6a_200 sperm	944	0.08787804541857348	174454
m6a_200 sperm	945	0.08785414052483184	174441
m6a_200 sperm	946	0.08782719774046661	174428
m6a_200 sperm	947	0.08782463178265475	174413
m6a_200 sperm	948	0.08780860808158546	174397
m6a_200 sperm	949	0.08780020762497133	174377
m6a_200 sperm	950	0.0877858633367472	174361
m6a_200 sperm	951	0.08777320864143073	174352
m6a_200 sperm	952	0.0877627486990028	174339
m6a_200 sperm	953	0.08771955401908801	174329
m6a_200 sperm	954	0.0876589014681376	174310
m6a_200 sperm	955	0.08760657127650381	174300
m6a_200 sperm	956	0.08756112540396448	174282
m6a_200 sperm	957	0.08748877533483851	174266
m6a_200 sperm	958	0.0874455057030264	174256
m6a_200 sperm	959	0.08739957421598309	174242
m6a_200 sperm	960	0.08740779397568518	174228
m6a_200 sperm	961	0.08740663136184472	174225
m6a_200 sperm	962	0.08744679771545852	174207
m6a_200 sperm	963	0.08747423338073068	174199
m6a_200 sperm	964	0.08750161957295549	174185
m6a_200 sperm	965	0.08751314728013074	174172
m6a_200 sperm	966	0.08751733901097707	174158
m6a_200 sperm	967	0.08752579225364067	174138
m6a_200 sperm	968	0.08752434237855769	174123
m6a_200 sperm	969	0.0875526549330862	174101
m6a_200 sperm	970	0.08758696959079999	174095
m6a_200 sperm	971	0.08767424185968924	174082
m6a_200 sperm	972	0.08773943437035764	174071
m6a_200 sperm	973	0.08782101126469702	174055
m6a_200 sperm	974	0.08787616508399701	174047
m6a_200 sperm	975	0.08786592208363855	174038
m6a_200 sperm	976	0.08779656806265854	174025
m6a_200 sperm	977	0.08770847614714178	174013
m6a_200 sperm	978	0.0876382227232893	174002
m6a_200 sperm	979	0.08758770468695035	173986
m6a_200 sperm	980	0.08758681322239627	173971
m6a_200 sperm	981	0.08758767035964973	173956
m6a_200 sperm	982	0.08763222217973805	173942
m6a_200 sperm	983	0.08765692537399017	173925
m6a_200 sperm	984	0.08768623363099176	173909
m6a_200 sperm	985	0.08770019413152011	173897
m6a_200 sperm	986	0.08771540238398444	173882
m6a_200 sperm	987	0.08769540316465244	173872
m6a_200 sperm	988	0.08768855709306966	173854
m6a_200 sperm	989	0.08768276397953464	173845
m6a_200 sperm	990	0.08767622434872493	173828
m6a_200 sperm	991	0.08767398032422648	173814
m6a_200 sperm	992	0.0876728847100988	173800
m6a_200 sperm	993	0.08766752844635034	173785
m6a_200 sperm	994	0.08765967156098825	173776
m6a_200 sperm	995	0.0876664763294234	173767
m6a_200 sperm	996	0.08768289341722382	173755
m6a_200 sperm	997	0.08773500011892671	173744
m6a_200 sperm	998	0.08777183644109475	173725
m6a_200 sperm	999	0.08781223340676399	173716
m6a_200 sperm	1000	0.08782605261263633	173710
m6a_200 sperm	1001	0.08782639800065449	173697
m6a_200 sperm	1002	0.08779626450116715	173687
m6a_200 sperm	1003	0.08781039417637089	173676
m6a_200 sperm	1004	0.0877741514742723	173661
m6a_200 sperm	1005	0.08773725562955421	173650
m6a_200 sperm	1006	0.08772620298797615	173634
m6a_200 sperm	1007	0.08773032980541214	173619
m6a_200 sperm	1008	0.08771402997389285	173603
m6a_200 sperm	1009	0.08771950513005954	173586
m6a_200 sperm	1010	0.08771891058049917	173572
m6a_200 sperm	1011	0.08768449523219586	173557
m6a_200 sperm	1012	0.08764893015131897	173545
m6a_200 sperm	1013	0.08760234064177236	173533
m6a_200 sperm	1014	0.08759859769310878	173516
m6a_200 sperm	1015	0.08760261435814144	173497
m6a_200 sperm	1016	0.08762236146437447	173480
m6a_200 sperm	1017	0.08764256151789798	173471
m6a_200 sperm	1018	0.08765855225371695	173463
m6a_200 sperm	1019	0.08762726861509607	173453
m6a_200 sperm	1020	0.08761358334295749	173430
m6a_200 sperm	1021	0.0876047122094407	173413
m6a_200 sperm	1022	0.08759540098433508	173401
m6a_200 sperm	1023	0.08759921956989786	173391
m6a_200 sperm	1024	0.08766041538135579	173374
m6a_200 sperm	1025	0.08768961436588753	173358
m6a_200 sperm	1026	0.08773211715244908	173344
m6a_200 sperm	1027	0.08774496833931662	173329
m6a_200 sperm	1028	0.08775405479237891	173313
m6a_200 sperm	1029	0.08774132701629847	173304
m6a_200 sperm	1030	0.08776708720559408	173291
m6a_200 sperm	1031	0.08775014114067532	173276
m6a_200 sperm	1032	0.08773223567756074	173257
m6a_200 sperm	1033	0.0877179936850648	173241
m6a_200 sperm	1034	0.08768517978071068	173230
m6a_200 sperm	1035	0.08766657097807726	173215
m6a_200 sperm	1036	0.08764730093927547	173201
m6a_200 sperm	1037	0.08765288571422016	173190
