depth_bp	r_nuc	p_nuc	r_nuc_ss	p_nuc_ss	r_prot	p_prot	r_prot_ss	p_prot_ss	depth_gbp
100000.0	-0.11909299460918046	0.698375963178009	0.06756388733527838	0.8347373536040782	-0.1749488194357158	0.5675473154309485	-0.36497715536949665	0.24339818960486986	0.0001
100000.0	0.06503263039394892	0.8328296470803028	0.03941641826409863	0.90319931944507	0.1792000282878239	0.558018699867787	-0.05099906720916858	0.8749287027029913	0.0001
100000.0	0.4903252994462529	0.08892289379620481	0.4066135098790151	0.1896162367208097	-0.249615155235965	0.4108170376835012	-0.15282946823044427	0.6353655372589794	0.0001
100000.0	0.4827895428257251	0.09470321084269451	0.4478927429443798	0.14424406413409957	-0.4112997137680808	0.1626350741509805	-0.5091506433633695	0.09090220133952355	0.0001
100000.0	0.3015039029402472	0.3167761661485183	0.28079647841635397	0.3766593003649172	-0.604057014310638	0.02878611802492115	-0.6742508886605899	0.016185958114956506	0.0001
100000.0	-0.1667230290490901	0.5861708685042685	-0.028108479117707752	0.9308996083094564	-0.04382577381408187	0.886953107004063	-0.1506499695804196	0.6402519538418587	0.0001
100000.0	-0.29738828694123953	0.3237522656191723	-0.22965554569979238	0.4727362761445504	0.4001608196232209	0.17546180629388716	0.33212427458533705	0.2915525186533696	0.0001
100000.0	0.5155342099187492	0.07135873548958961	0.45842075472330684	0.13391266022037598	-0.562973633014249	0.04515537218988239	-0.5572560555324236	0.059795712998150445	0.0001
100000.0	0.4237339993487905	0.14904984025000517	0.44418417257894816	0.14800197229250645	-0.4422769012149799	0.1302038090750697	-0.4775633906746817	0.11638532322206094	0.0001
100000.0	0.11234435997389564	0.7148061253939523	0.06355317181889224	0.844438829751302	0.1948967042388042	0.52342832598034	-0.13189643383427044	0.6828232317379835	0.0001
100000.0	-0.14513507039356854	0.6361538883467288	-0.25798357868562793	0.41818918197386457	-0.4776636311110798	0.09877886144582376	-0.3664980901212513	0.24129074563902678	0.0001
100000.0	0.4733004306565926	0.10234101979941818	0.3970718708726244	0.20122496889705635	-0.17619932381894676	0.564737537894248	-0.31843925785807836	0.31308330055072436	0.0001
100000.0	-0.07013983194172548	0.8198873669821806	-0.19417699931364868	0.5453651585999573	0.39256636057285443	0.18456644099010142	0.3038057002822288	0.337048406845504	0.0001
100000.0	0.3255693514514564	0.2776995696355862	0.28359111541255083	0.37172450768609333	-0.17316977048970586	0.5715545251861122	-0.14295584201005576	0.6576061689033345	0.0001
100000.0	-0.016896112706174513	0.9563101674781156	-0.05449317113369635	0.8664252592346168	0.4774093548343982	0.09898410011752416	0.34264788567119614	0.2755815726816068	0.0001
100000.0	-0.14969446383697604	0.6254695957818988	0.15731215128055673	0.6253574341982326	0.10880167361643439	0.7234771163964359	0.01849955625486177	0.9544945160310228	0.0001
